id,user_id,place_guess,latitude,longitude,place_town_name,place_county_name,place_state_name,place_country_name,place_admin1_name,species_guess,scientific_name,field:flower bee is visiting,field:location name,field:number of bees collected,field:oba collection method,field:oba collector id,field:sample id,field:trap installed,field:trap removed
11325687,843723,"Safeway, Century Drive",44.047361,-121.330312,,Deschutes,Oregon,United States,Oregon,golden currant,Ribes aureum,,Safeway Century Dr.,2,net,RLP,4,,
11326544,843723,Eagle Crest Resort,44.267352,-121.254349,,Deschutes,Oregon,United States,Oregon,wax currant,Ribes cereum,,Eagle Crest Resort,3,net,RLP,3,,
11336527,754260,"3334 NW Covey Run, Corvallis, OR 97330, USA",44.59892746,-123.31542211,,Benton,Oregon,United States,Oregon,Frying Pans,Eschscholzia lobbii,,backyard,2,net,EW,11,,
11337882,754260,"3334 NW Covey Run, Corvallis, OR 97330, USA",44.59896011,-123.31531493,,Benton,Oregon,United States,Oregon,Bees near/on ground,,,backyard,3,net,EW,12,,
11340559,841568,"Lane County, US-OR, US",44.00711709,-123.03589141,,Lane,Oregon,United States,Oregon,California Poppy,Eschscholzia californica,,Lane Community College parking lot,4,net,LOH,4,,
11341258,792468,"12275 SE Burns Rd, McMinnville, OR, US",45.1692915154,-123.1851539043,,Yamhill,Oregon,United States,Oregon,"",Raphanus raphanistrum,,"McMinnville, O'Loughlin Farms",6,net,Mol,44,"",""
11341608,429964,"Marquam Trail, Portland, OR 97221, USA",45.51034033,-122.71934771,Portland,Multnomah,Oregon,United States,Oregon,,,,"",8,net,bls,tba,,
11369193,806535,"Lincoln County, US-OR, US",44.73505971,-123.86087644,,Lincoln,Oregon,United States,Oregon,dead on driveway,,,3774 logden road. near maple tree. found dead on driveway. probably looking for nesting site and got hit with weed whacker debris.,1,net,rah,5,,
11369249,806535,"3774 Logsden Rd, Siletz, OR 97380, USA",44.73501454,-123.86070849,,Lincoln,Oregon,United States,Oregon,Hyacinthoides,Hyacinthoides,,"3774 logsdon road, siletz. home. sunny. 68 degrees f. light wind",1,net,rah,4,,
11370186,841568,"2436 Olive St, Eugene, OR 97405, USA",44.032792,-123.09452804,,Lane,Oregon,United States,Oregon,Gerainium pratense,,,LOH yard,17,net,LOH,5,,
11371343,806535,"3774 Logsden Rd, Siletz, OR 97380, USA",44.73489936,-123.86086943,,Lincoln,Oregon,United States,Oregon,maple,,,"3774 logsdon road, siletz. home. maple tree at beginning of driveway. 70 degrees f. sunny. light wind.",2,net,rah,6,,
11371365,806535,"3774 Logsden Rd, Siletz, OR 97380, USA",44.73507352,-123.8608851,,Lincoln,Oregon,United States,Oregon,common dandelion,Taraxacum officinale,,"3774 logsdon road. siletz. at end of driveway, near maple tree. 70 degrees f. light wind. sunny",1,net,rah,7,,
11372658,816767,"17555 SW Gopher Valley Rd, Sheridan, OR, US",45.1326796599,-123.373041507,,Yamhill,Oregon,United States,Oregon,,Amelanchier alnifolia,,gvr,2,net,jt,7,"",""
11373013,831425,"17701 SW Gopher Valley Rd, Sheridan, OR, US",45.1336755064,-123.3735574705,,Yamhill,Oregon,United States,Oregon,Saskatoon,Amelanchier alnifolia,,Gvr,1,net,PEF,1,"",""
11373604,831425,"17701 SW Gopher Valley Rd, Sheridan, OR, US",45.1339635579,-123.3727607132,,Yamhill,Oregon,United States,Oregon,Dirt bank,,,Gvr,2,net,PEF,2,"",""
11374183,831425,"17701 SW Gopher Valley Rd, Sheridan, OR, US",45.1338707703,-123.3739649412,,Yamhill,Oregon,United States,Oregon,Common Daisy,Bellis perennis,,Gvr,3,net,PEF,3,"",""
11374659,816767,"17701 SW Gopher Valley Rd, Sheridan, OR, US",45.1340073953,-123.3727074881,,Yamhill,Oregon,United States,Oregon,gravelly soil bank,,,gvr,1,net,jt,9,"",""
11374706,816767,"17701 SW Gopher Valley Rd, Sheridan, OR, US",45.1350067277,-123.3738930245,,Yamhill,Oregon,United States,Oregon,nest entrance under oak leaves in soil,,,gvr,1,net,jt,8,"",""
11384443,841568,"Lane County, OR, USA",43.825143,-122.771581,,Lane,Oregon,United States,Oregon,American Yellowrocket,Barbarea orthoceras,,Lost Creek,8,net,LOH,6,,
11384939,841568,,,,,,,,,Common Douglas-Fir,Pseudotsuga menziesii,,Lost Creek Road,15,net,LOH,7,,
11403228,843723,"Deschutes Co, Bend, Tumalo Resevoir",44.139086,-121.416512,,Deschutes,Oregon,United States,Oregon,Salix sp.,Salix,,"Bend, Tumalo Resevoir Inlet",11,net,RLP,5,,
11403524,843723,"Deschutes Co, Bend, Tumalo Resevoir",44.136352,-121.416387,,Deschutes,Oregon,United States,Oregon,Salix sp. willow,,,Tumalo Reservoir,5,net,GP,5,,
11403582,792083,"Oregon State University, Corvallis, OR, US",44.5675137034,-123.2830166818,,Benton,Oregon,United States,Oregon,Ceanothus,Ceanothus,,OSU Pollinator bed East greenhouses,1,net,KDZ,5,"",""
11403738,792083,"2708 NW Johnson Ave, Corvallis, OR, US",44.5685424144,-123.2815485914,,Benton,Oregon,United States,Oregon,"Lawn with dandelion, English daisy",,,2708 NW Johnson Corvallis,2,net,KDZ,6,"",""
11403988,175529,"311 NW Lewisburg Ave, Corvallis, OR, US",44.6318589757,-123.2471057588,,Benton,Oregon,United States,Oregon,,Prunus avium,,Chintimini Wildlife Center,1,net,JLP,12,"",""
11408196,175529,"1255 NW Highland Dell Dr, Corvallis, OR, US",44.6028964408,-123.2650087496,,Benton,Oregon,United States,Oregon,,Malus fusca,,"",1,net,JLP,13,"",""
11437093,175529,"1301–1599 NW Highland Dell Dr, Corvallis, OR, US",44.6018629505,-123.2663695307,,Benton,Oregon,United States,Oregon,common daisy,Bellis perennis,,"",1,net,JLP,14,"",""
11438249,859049,"3075 NE Weeping Willow Dr, Bend, OR, US",44.0805643145,-121.2669071184,,Deschutes,Oregon,United States,Oregon,,,,"","",net,"","",25 Apr 2018 18:25:49 -0700,25 Apr 2018 18:25:58 -0700
11453736,859049,"799 SW Columbia St, Bend, OR, US",44.0421704622,-121.3196574525,,Deschutes,Oregon,United States,Oregon,,Ribes aureum,,"","",net,"","","",""
11457031,800960,"Mosier, OR  97040, Mosier, OR, US",45.683900686,-121.3846147713,,Wasco,Oregon,United States,Oregon,deltoid balsamroot,Balsamorhiza deltoidea,,Moiser,3,net,Pa,3,"",""
11457363,800960,"Mosier, OR  97040, Mosier, OR, US",45.6839129236,-121.3845773042,,Wasco,Oregon,United States,Oregon,Bicolored Striped Sweat Bee,Agapostemon virescens,,Moiser,2,net,Pa,3,"",""
11457466,800960,"Mosier, OR  97040, Mosier, OR, US",45.6839378598,-121.3846590278,,Wasco,Oregon,United States,Oregon,deltoid balsamroot,Balsamorhiza deltoidea,,Moiser,3,net,Pa,4,"",""
11459446,800960,"Mosier, OR  97040, Mosier, OR, US",45.683867368,-121.3845499792,,Wasco,Oregon,United States,Oregon,Yellow-faced Bumble Bee,Bombus vosnesenskii,,Moiser,3,net,PA,13,"",""
11464403,843723,"Deschutes Co., Bend, Old Mill, dog park",44.042139,-121.319701,,Deschutes,Oregon,United States,Oregon,Golden Currant,Ribes aureum,,Old Mill Dog Park,1,net,GP,6,,
11464561,843723,"Deschutes Co., Bend, Old Mill, dog park",44.042039,-121.321031,,Deschutes,Oregon,United States,Oregon,Wax Currant,Ribes cereum,,Old Mill Dog Park,8,net,GP,7,,
11466923,843723,"Deschutes Co., Bend, Old Mill dog park",44.042293,-121.319347,,Deschutes,Oregon,United States,Oregon,Ribes aureum,Ribes aureum,,"Bend, Old Mill dog park",4,net,RLP,6,,
11466985,843723,"Deschutes Co., Bend, Old Mill dog park",44.042293,-121.319347,,Deschutes,Oregon,United States,Oregon,Ribes cereum,Ribes cereum,,"Deschutes Co., Bend, Old Mill dog park",4,net,RLP,7,,
11467071,843723,"Deschutes Co., Bend, Old Mill dog park",44.041522,-121.329389,,Deschutes,Oregon,United States,Oregon,Oregon grape,Berberis aquifolium,,"Deschutes Co., Bend, Old Mill dog park",1,net,RLP,8,,
11468866,175529,"1255 NW Highland Dell Dr, Corvallis, OR, US",44.6030906076,-123.2646655944,,Benton,Oregon,United States,Oregon,Ceanothus,Ceanothus,,"",3,net,JLP,15,"",""
11543545,793138,Rolling Hills Rd,44.759065,-123.232464,,Polk,Oregon,United States,Oregon,Common Dandelion,Taraxacum officinale,,,2,net,PW,9,,
11543984,793138,Rolling Hills Rd,44.759065,-123.232464,,Polk,Oregon,United States,Oregon,"",,,,1,pan trap,PW,10,2018-04-17 10:15,2018-04-18 6:25
11544645,793138,"Oregon, US",44.711555,-123.365924,,Benton,Oregon,United States,Oregon,"",,,Third Forest Oregon,83,pan trap,PW,11,2018-04-17 16:15,2018-04-18 16:15
11544906,793138,Rolling Hills Rd,44.759065,-123.232464,,Polk,Oregon,United States,Oregon,"",,,,6,pan trap,PW,12,2018-04-17 10:15,2018-04-19 11:40
11545136,793138,Rolling Hills Rd,44.759065,-123.232464,,Polk,Oregon,United States,Oregon,"",,,,3,pan trap,PW,13,2018-04-17 10:15,2018-04-20 16:45
11545327,793138,Rolling Hills Rd,44.759065,-123.232464,,Polk,Oregon,United States,Oregon,weedy lawn,,,,1,net,PW,14,,
11545417,793138,Rolling Hills Rd,44.759065,-123.232464,,Polk,Oregon,United States,Oregon,Apples,Malus,,,1,net,PW,15,,
11583628,754260,"Benton County, US-OR, US",44.5991241373,-123.3152923733,,Benton,Oregon,United States,Oregon,"Bee, unknown, dead",,,backyard,1,net,EW,10,,
11649063,808137,"Oregon State University, Corvallis, OR, US",44.5588929579,-123.2879842167,,Benton,Oregon,United States,Oregon,common daisy,Bellis perennis,,"",2,net,RM,1,"",""
11668792,808137,"1255 NW Highland Dell Dr, Corvallis, OR, US",44.6029206645,-123.2648051531,,Benton,Oregon,United States,Oregon,,Rosmarinus officinalis,,"",2,net,RM,2,"",""
11670288,818691,"Quarry Rd, Springfield, OR, US",44.0052064788,-122.9805122876,,Lane,Oregon,United States,Oregon,small camas,Camassia quamash,,"Oregon, Eugene Mt. Pisgah Arboretum",1,net,LD,LD3,"",""
11672500,175529,"1255 NW Highland Dell Dr, Corvallis, OR, US",44.6031082096,-123.2646609006,,Benton,Oregon,United States,Oregon,,Ceanothus,,"",1,net,JLP,16,"",""
11673856,818691,"Quarry Rd, Springfield, OR, US",44.0056163958,-122.9809535948,,Lane,Oregon,United States,Oregon,small camas,Camassia quamash,,Oregon Eugene Mt Pisgah Arboretum,1,net,LD,LD4,"",""
11780734,175529,1255 NW Highland Dell Dr.,44.603,-123.264,,Benton,Oregon,United States,Oregon,Mason Bees,Osmia,,,3,net,JLP,7,,
11909430,429964,"SW Campus Way, Corvallis, OR 97330, USA",44.56599744,-123.31129795,,Benton,Oregon,United States,Oregon,,,,"",0,nest block,apm,block144,,
11919128,792083,"1165 NW Monroe Ave, Corvallis, OR, US",44.5671680337,-123.269292405,,Benton,Oregon,United States,Oregon,,Ceanothus,,"",1,net,KDZ,7,"",""
12049842,792468,"12125 SE Burns Rd, McMinnville, OR, US",45.1708630935,-123.1858414289,,Yamhill,Oregon,United States,Oregon,Lacy Phacelia,Phacelia tanacetifolia,,McMinnville O'Loughlin Farms,11,net,Mol,45,"",""
12050744,792468,"12125 SE Burns Rd, McMinnville, OR, US",45.1713305453,-123.1858928198,,Yamhill,Oregon,United States,Oregon,Raphanus,Raphanus,,McMinnville O'Loughlin Farms,9,net,Mol,46,"",""
12051501,754260,"6364-6638 Historic Columbia River Hwy, Mosier, OR 97040, USA",45.67595904,-121.29499446,,Wasco,Oregon,United States,Oregon,lupines,Lupinus,,Old Columbia River Highway roadside,6,net,EW,13,,
12053185,792468,"12125 SE Burns Rd, McMinnville, OR, US",45.1710206931,-123.1859766767,,Yamhill,Oregon,United States,Oregon,Golden Currant,Ribes odoratum,,McMinnville O'Loughlin Farms,1,net,Mol,47,"",""
12053756,754260,"6364-6638 Historic Columbia River Hwy, Mosier, OR 97040, USA",45.67584018,-121.29506668,,Wasco,Oregon,United States,Oregon,Tall western groundsel,Senecio integerrimus,,Old Columbia River Highway roadside,1,net,EW,14,,
12053781,754260,"6364-6638 Historic Columbia River Hwy, Mosier, OR 97040, USA",45.67582692,-121.29509522,,Wasco,Oregon,United States,Oregon,Ternate Desert-parsley,Lomatium triternatum,,Old Columbia River Highway roadside,8,net,EW,15,,
12054508,792468,"12125 SE Burns Rd, McMinnville, OR, US",45.1712404542,-123.1856170704,,Yamhill,Oregon,United States,Oregon,Borage Family,Boraginaceae,,McMinnville O'Loughlin Farms,1,net,Mol,48,"",""
12055405,754260,"6364-6638 Historic Columbia River Hwy, Mosier, OR 97040, USA",45.67555202,-121.29538135,,Wasco,Oregon,United States,Oregon,Barestem Biscuitroot,Lomatium nudicaule,,Old Columbia River Highway roadside,9,net,EW,16,,
12056042,792468,"6451 NE Hilltop Ln, Dayton, OR, US",45.2581730754,-123.0745413866,,Yamhill,Oregon,United States,Oregon,Spirea prunifolia,,,Winter's Hill Estate,2,net,Mol,49,"",""
12056847,754260,"Vietnam Veterans Memorial Highway, Mosier, OR 97040, USA",45.68757202,-121.42781085,,Wasco,Oregon,United States,Oregon,Barrett's Beardtongue,Penstemon barrettiae,,"Russ Jolley wayside, Hwy 84 westbound, milepost 68",3,net,EW,17,,
12057038,792468,"6451 NE Hilltop Ln, Dayton, OR, US",45.2579437641,-123.0749319563,,Yamhill,Oregon,United States,Oregon,Ceanothus,Ceanothus,,Winter's Hill Estate,37,net,Mol,50,"",""
12057594,792468,"6451 NE Hilltop Ln, Dayton, OR, US",45.2583048465,-123.0754986488,,Yamhill,Oregon,United States,Oregon,Raphanus,Raphanus,,"Dayton, Winter's Hill Estate",4,net,Mol,51,"",""
12057952,792468,"6451 NE Hilltop Ln, Dayton, OR, US",45.258324241,-123.0759665775,,Yamhill,Oregon,United States,Oregon,Field Mustard,Brassica rapa,,"Dayton, Winter's Hill Estate",28,net,Mol,52,"",""
12058043,792083,"Hazelwood Park, Albany, OR, US",44.6222370118,-123.1267020666,,Linn,Oregon,United States,Oregon,camas,Camassia,,Hazelwood Park Albany,2,net,KDZ,8,"",""
12060116,792468,"6451 NE Hilltop Ln, Dayton, OR, US",45.2580428127,-123.0740901566,,Yamhill,Oregon,United States,Oregon,"",,,"Dayton, Winter's Hill Estate",1,net,Mol,53,"",""
12060586,792468,"6451 NE Hilltop Ln, Dayton, OR, US",45.2581781013,-123.0742121776,,Yamhill,Oregon,United States,Oregon,Leopard's-Banes,Doronicum,,"Dayton, Winter's Hill Estate",4,net,Mol,54,"",""
12060774,792468,"6451 NE Hilltop Ln, Dayton, OR, US",45.2582014435,-123.0746565992,,Yamhill,Oregon,United States,Oregon,Pacific madrone,Arbutus menziesii,,"Dayton, Winter's Hill Estate",0,net,Mol,55,"",""
12063798,792468,"Joe Dancer Park, Yamhill County, US-OR, US",45.2118712771,-123.1768048978,,Yamhill,Oregon,United States,Oregon,Raphanus,Raphanus,,"McMinnville, Joe Dancer Park",6,net,Mol,56,"",""
12063882,792468,"Joe Dancer Park, McMinnville, OR, US",45.2116044643,-123.176316877,,Yamhill,Oregon,United States,Oregon,Black Hawthorn,Crataegus douglasii,,"McMinnville, Joe Dancer Park",3,net,Mol,57,"",""
12064454,792468,"Joe Dancer Park, McMinnville, OR, US",45.2124920121,-123.1746133968,,Yamhill,Oregon,United States,Oregon,Common Daisy,Bellis perennis,,"McMinnville, Joe Dancer Park",4,net,Mol,58,"",""
12096978,806535,"Southwest Jetty Way, Newport, OR 97366, USA",44.61284866,-124.06837628,,Lincoln,Oregon,United States,Oregon,grasses and allies,Poales,,"Newport, South Jetty, sand dunes",2,net,rah,8,,
12097130,858490,"Deschutes County, US-OR, US",44.26769421,-121.25702142,,Deschutes,Oregon,United States,Oregon,Wax Currant,Ribes cereum,,"Redmond, Eagle Crest, river path",1,net,hw,5,,
12097325,858490,"6986 Thunderbird Ct, Redmond, OR 97756, USA",44.26562366,-121.2510072,,Deschutes,Oregon,United States,Oregon,wax currant,Ribes cereum,,"Redmond, Eagle Crest, river path",2,net,hw,6,,
12097710,861496,"1700 Condor Dr, Redmond, OR, US",44.2599857214,-121.2626269571,,Deschutes,Oregon,United States,Oregon,Oregon grape,Berberis aquifolium,,"Eagle Crest Resort, Redmond",3,net,NP,4,"",""
12099674,861496,"1590 Mountain Quail Dr, Redmond, OR, US",44.2597524919,-121.2626158609,,Deschutes,Oregon,United States,Oregon,Oregon grape,Berberis aquifolium,,"Eagle Crest Resort, Redmond",4,net,NP,5,"",""
12102169,861496,"900–986 Cline Falls State Park, Redmond, OR, US",44.2672981507,-121.2548596288,,Deschutes,Oregon,United States,Oregon,Oregon grape,Berberis aquifolium,,"Eagle Crest Resort, Redmond",3,net,Np,6,"",""
12103427,792083,"6468–6612 NW Oak Creek Dr, Corvallis, OR, US",44.5762162144,-123.3269946837,,Benton,Oregon,United States,Oregon,dicots,Magnoliopsida,,Oak Creek entrance to Bald Hill,2,net,KDZ,9,"",""
12103439,792468,"Wortman City Park, McMinnville, OR, US",45.2239294234,-123.1815214773,,Yamhill,Oregon,United States,Oregon,Dandelions,Taraxacum,,"McMinnville, Wortman Park",7,net,Mol,59,"",""
12103479,792468,"200–398 NW Star Mill Way, McMinnville, OR, US",45.2104937689,-123.2028737105,,Yamhill,Oregon,United States,Oregon,Dandelions,Taraxacum,,"McMinnville, City Park",1,net,Mol,60,"",""
12103524,792468,"138 NW Park Dr, McMinnville, OR, US",45.2096981572,-123.2010347611,,Yamhill,Oregon,United States,Oregon,Common Daisy,Bellis perennis,,"McMinnville, City Park",12,net,Mol,61,"",""
12104063,792468,"138 NW Park Dr, McMinnville, OR, US",45.2100128499,-123.2019451354,,Yamhill,Oregon,United States,Oregon,Slender Speedwell,Veronica filiformis,,"McMinnville, City Park",4,net,Mol,62,"",""
12104221,792468,"200–398 NW Star Mill Way, McMinnville, OR, US",45.2097622562,-123.2019708314,,Yamhill,Oregon,United States,Oregon,buttercups,Ranunculus repens,,McMinnville City Park,1,net,Mol,63,"",""
12104503,792468,"138 NW Park Dr, McMinnville, OR, US",45.2105074429,-123.2019493534,,Yamhill,Oregon,United States,Oregon,Thyme-leaved Speedwell,Veronica serpyllifolia,,"McMinnville, City Park",3,net,Mol,64,"",""
12104586,792468,"138 NW Park Dr, McMinnville, OR, US",45.2103065848,-123.202120396,,Yamhill,Oregon,United States,Oregon,brambles,Rubus ursinus,,McMinnville City Park,9,net,Mol,65,"",""
12105510,792468,"100–168 NW 2nd St, McMinnville, OR, US",45.209359416,-123.2009544161,,Yamhill,Oregon,United States,Oregon,Spanish Bluebell,Hyacinthoides hispanica,,"McMinnville, City Park",10,net,Mol,66,"",""
12108633,792468,"12125 SE Burns Rd, McMinnville, OR, US",45.1715456059,-123.1859989384,,Yamhill,Oregon,United States,Oregon,common hawthorn,Crataegus monogyna,,McMinnville O'Loughlin Farms,2,net,Mol,67,"",""
12111320,271351,Near Ankeny Wildlife Refuge,44.76802,-123.07394,,Marion,Oregon,United States,Oregon,Bellis perennis,Bellis perennis,,Near AWR,1,net,TER,13,,
12111526,271351,Near Ankeny Wildlife Refuge,44.77,-123.07721,,Marion,Oregon,United States,Oregon,Taraxacum officinale,Taraxacum officinale,,Near AWR,2,net,JAB,6,,
12111844,271351,Minto Brown Island Park,44.91936,-123.07877,,Marion,Oregon,United States,Oregon,"",,,Minto Brown Island Park,4,vane trap,TER,14,4-25-2018 10:52,4-26-2018 13:25
12111896,843723,"Oregon, Deschutes Co., Eagle Crest Resort",44.267811,-121.257389,,Deschutes,Oregon,United States,Oregon,wax currant,Ribes cereum,,Eagle Crest Resort,4,net,RLP,9,,
12111923,271351,Minto Brown Island Park,44.91936,-123.07877,,Marion,Oregon,United States,Oregon,Berberis aquifolium,Berberis aquifolium,,Minto Brown Island Park,1,net,TER,15,,
12111960,271351,Minto Brown Island Park,44.91936,-123.07877,,Marion,Oregon,United States,Oregon,"",,,Minto Brown Island Park,1,net,TER,16,,
12112126,271351,Minto Brown Island Park,44.91936,-123.07877,,Marion,Oregon,United States,Oregon,Oregon grape,Berberis aquifolium,,Minto Brown Island Park,4,net,TER,17,,
12112181,271351,Minto Brown Island Park,44.91936,-123.07877,,Marion,Oregon,United States,Oregon,Berberis aquifolium,Berberis aquifolium,,Minto Brown Island Park,1,net,TER,18,,
12112255,271351,Minto Brown Island Park,44.91936,-123.07877,,Marion,Oregon,United States,Oregon,"",,,Minto Brown Island Park,1,net,JAB,7,,
12112273,271351,Minto Brown Island Park,44.91936,-123.07877,,Marion,Oregon,United States,Oregon,"",,,Minto Brown Island Park,2,net,JAB,8,,
12112429,843723,"Dechutes Co., Eagle Crest Resort",44.267413,-121.252503,,Deschutes,Oregon,United States,Oregon,wax currant,Ribes cereum,,Eagle crest,2,net,RLP,10,,
12112525,843723,"Dechutes Co., Eagle Crest Resort",44.266414,-121.251001,,Deschutes,Oregon,United States,Oregon,wax currant,Ribes cereum,,Eagle Crest Resort,1,net,RLP,11,,
12127420,793138,Rolling Hills Rd,44.759065,-123.232464,,Polk,Oregon,United States,Oregon,Cabbage,Brassica oleracea,,,2,net,PW,16,,
12127549,793138,Rolling Hills Rd,44.759065,-123.232464,,Polk,Oregon,United States,Oregon,Japanese Maple,Acer palmatum,,,1,net,PW,17,,
12127595,793138,Rolling Hills Rd,44.759065,-123.232464,,Polk,Oregon,United States,Oregon,kale,,,,2,net,PW,18,,
12133058,792468,"Discovery Meadows Community Park, McMinnville, OR, US",45.1979246086,-123.2179830577,,Yamhill,Oregon,United States,Oregon,Common Daisy,Bellis perennis,,McMinnville Park,1,net,Mol,68,"",""
12133690,792468,"13298–13924 SE Burns Rd, McMinnville, OR, US",45.1648380392,-123.1837309723,,Yamhill,Oregon,United States,Oregon,camas,Camassia,,"McMinnville, Burns Rd",2,net,Mol,69,"",""
12138701,175529,"8590 NW Oak Creek Dr, Corvallis, OR, US",44.6012497652,-123.3347623418,,Benton,Oregon,United States,Oregon,herb Robert,Geranium robertianum,,"",1,net,JLP,17,"",""
12142855,843723,"Deschutes Co, Bend, Lava Island Falls",43.987026,-121.399042,,Deschutes,Oregon,United States,Oregon,Arctostaphylos patula,Arctostaphylos patula,,"Deschutes River, Lava Island Falls",3,net,RLP,12,,
